País;Código;Ano;Carvão per capita (kWh);Petróleo e derivados per capita (kWh);Gás per capita (kWh);Nuclear per capita (kWh);Hidráulica per capita (kWh);Eólica per capita (kWh);Solar per capita (kWh);Outras renováveis per capita (kWh);Total (kWh)
Chipre;CYP;2012;2.447;27038.56;0;0;0;419.821;49.925;113.465;27624.218
Chipre;CYP;2013;2.428;23767.538;0;0;0;517.033;105.197;109.674;24501.87
Chipre;CYP;2014;22.371;23665.498;0;0;0;406.153;184.635;111.532;24390.189
Chipre;CYP;2015;33.321;24057.683;0;0;0;483.421;275.987;111.642;24962.054
Chipre;CYP;2016;4.415;26034.591;0;0;0;487.192;313.626;111.796;26951.62
Chipre;CYP;2017;29.405;26511.829;0;0;0;448.107;364.547;109.669;27463.557
Chipre;CYP;2018;133.109;26020.086;0;0;0;461.042;400.896;107.335;27122.468
Chipre;CYP;2019;162.15;25684.849;0;0;0;492.868;450.933;119.661;26910.461
Chipre;CYP;2020;134.254;21700.967;0;0;0;490.381;663.85;122.216;23111.668
Tchechia;CZE;1965;41874.02;4795.141;437.299;0;631.863;0;0;0;47738.323
Tchechia;CZE;1966;41709.557;5288.839;457.206;0;594.99;0;0;0;48050.592
Tchechia;CZE;1967;40352.138;5887.596;549.424;0;536.457;0;0;0;47325.615
Tchechia;CZE;1968;41809.225;6509.031;678.15;0;415.548;0;0;0;49411.954
Tchechia;CZE;1969;43466.705;6985.288;743.882;0;339.288;0;0;0;51535.163
Tchechia;CZE;1970;43948.664;8385.772;816.131;0;483.909;0;0;0;53634.476
Tchechia;CZE;1971;45650.953;9204.611;1010.947;0;340.762;0;0;0;56207.273
Tchechia;CZE;1972;44800.53;10026.294;1092.953;0;354.977;0;0;0;56274.754
Tchechia;CZE;1973;43594.743;11209.758;1193.674;0;301.903;0;0;0;56300.078
Tchechia;CZE;1974;43168.265;11423.809;1446.474;0;504.911;0;0;0;56543.459
Tchechia;CZE;1975;43815.397;12526.839;1645.688;0;500.389;0;0;0;58488.313
Tchechia;CZE;1976;44385.468;13156.178;1805.341;0;396.335;0;0;0;59743.322
Tchechia;CZE;1977;45050.529;13674.652;2038.386;0;535.638;0;0;0;61299.205
Tchechia;CZE;1978;44952.051;14065.55;2270.214;0;495.311;0;0;0;61783.126
Tchechia;CZE;1979;44743.118;14224.405;2534.504;0;617.556;0;0;0;62119.583
Tchechia;CZE;1980;43210.152;13184.321;2909.559;0;643.912;0;0;0;59947.944
Tchechia;CZE;1981;42966.593;12980.789;2914.231;0;552.312;0;0;0;59413.925
Tchechia;CZE;1982;43300.906;11890.076;3087.02;0;447.542;0;0;0;58725.544
Tchechia;CZE;1983;43103.853;11654.636;3625.789;53.656;444.001;0;0;0;58881.935
Tchechia;CZE;1984;43973.157;12405.279;3864.396;332.83;348.679;0;0;0;60924.341
Tchechia;CZE;1985;43057.79;12183.347;4749.091;644.492;449.289;0;0;0;61084.009
Tchechia;CZE;1986;42879.035;11705.721;5020.295;1653.926;504.597;0;0;0;61763.574
Tchechia;CZE;1987;42379.407;11752.556;5476.272;2878.248;663.011;0;0;0;63149.494
Tchechia;CZE;1988;42861.697;11292.503;5509.313;3177.087;564.379;0;0;0;63404.979
Tchechia;CZE;1989;41191.615;10779.615;5682.905;3337.354;441.558;0;0;0;61433.047
Tchechia;CZE;1990;33454.1;9730.869;5901.898;3380.599;311.869;0;0;0;52779.335
Tchechia;CZE;1991;30630.173;8137.176;5691.783;3257.156;292.371;0;0;0;48008.659
Tchechia;CZE;1992;28583.23;7793.019;6515.06;3286.751;376.165;0;0;0;46554.225
Tchechia;CZE;1993;27791.159;7885.521;6654.488;3386.047;367.11;0;0;59.263;46143.588
Tchechia;CZE;1994;26297.447;8153;6498.411;3479.141;391.427;0;0;82.843;44902.269
Tchechia;CZE;1995;26329.314;9190.337;7356.045;3279.748;536.881;0;0;108.61;46800.935
Tchechia;CZE;1996;26290.912;9627.234;8471.933;3448.641;528.434;0;0;78.366;48445.52
Tchechia;CZE;1997;24731.294;9191.353;8626.991;3356.976;456.499;0;0;132.731;46495.844
Tchechia;CZE;1998;22958.134;9501.425;8658.162;3545.938;375.636;0;0;157.95;45197.245
Tchechia;CZE;1999;20952.446;9473.698;8718.906;3599.976;453.063;0;0;184.082;43382.171
Tchechia;CZE;2000;23977.859;9177.348;8477.369;3668.836;474.6;0;0;139.572;45915.584
Tchechia;CZE;2001;23574.154;9728.334;9094.918;3963.022;551.894;0.054;0;138.108;47050.484
Tchechia;CZE;2002;23178.38;9437.019;8805.135;5011.476;666.478;0.428;0;132.119;47231.035
Tchechia;CZE;2003;23588.135;10111.346;8907.477;6883.826;367.98;1.038;0;130.376;49990.178
Tchechia;CZE;2004;23623.209;11141.729;8845.531;6959.478;533.791;2.618;0.026;153.555;51259.937
Tchechia;CZE;2005;22781.57;11615.84;8733.635;6484.022;624.055;5.58;0.018;169.999;50414.719
Tchechia;CZE;2006;23495.936;11410.328;8575.218;6760.253;662.031;12.815;0.044;236.803;51153.428
Tchechia;CZE;2007;23317.801;11266.421;8127.954;6711.992;533.259;32.082;0.451;304.495;50294.455
Tchechia;CZE;2008;21970.64;11244.984;8002.511;6722.907;512.576;61.95;3.276;368.803;48887.647
Tchechia;CZE;2009;20172.88;10791.132;7545.041;6805.634;607.734;72.056;22.214;465.757;46482.448
Tchechia;CZE;2010;20726.147;10143.157;8907.009;6925.955;690.264;83.021;152.362;531.11;48159.025
Tchechia;CZE;2011;20346.245;10247.67;7494.485;6936.384;523.394;97.316;519.445;663.489;46828.428
Tchechia;CZE;2012;19482.417;10106.127;7535.61;7381.686;543.204;101.581;528.988;818.255;46497.868
Tchechia;CZE;2013;18561.765;9638.552;7631.096;7435.434;690.791;115.672;500.657;966.263;45540.23
Tchechia;CZE;2014;17980.749;10195.034;6788.533;7286.701;458.757;114.497;510.107;1119.999;44454.377
Tchechia;CZE;2015;17909.096;9892.723;7111.762;6404.904;428.285;136.637;540.201;1143.419;43567.027
Tchechia;CZE;2016;18006.378;9273.363;7684.418;5708.435;473.765;117.701;504.67;1128.83;42897.56
Tchechia;CZE;2017;17040.727;10835.045;7870.272;6658.1;439.22;138.858;515.309;1166.374;44663.905
Tchechia;CZE;2018;16895.203;10886.69;7484.597;6972.445;379.227;141.99;545.206;1124.626;44429.984
Tchechia;CZE;2019;15645.313;11002.084;7788.185;7006.708;465.165;162.159;529.542;1165.368;43764.524
Tchechia;CZE;2020;12686.066;9627.461;7902.135;6921.339;493.54;161.058;514.459;1173.02;39479.078
Dinamarca;DNK;1965;9034.616;25864.206;0;0;14.588;0;0;0;34913.41
Dinamarca;DNK;1966;10162.629;29237.647;0;0;15.057;0;0;0;39415.333
Dinamarca;DNK;1967;8637.269;30696.245;0;0;14.373;0;0;0;39347.887
Dinamarca;DNK;1968;7684.397;33129.845;0;0;11.988;0;0;0;40826.23
Dinamarca;DNK;1969;6971.422;39562.213;0;0;12.473;0;0;0;46546.108
Dinamarca;DNK;1970;5539.965;43721.215;0;0;13.519;0;0;0;49274.699
Dinamarca;DNK;1971;3369.398;42897.334;0;0;13.436;0;0;0;46280.168
Dinamarca;DNK;1972;3422.434;45123.608;0;0;13.359;0;0;0;48559.401
Dinamarca;DNK;1973;5217.6;41501.005;0;0;13.288;0;0;0;46731.893
Dinamarca;DNK;1974;4905.15;37393.131;0;0;13.224;0;0;0;42311.505
Dinamarca;DNK;1975;4712.437;36802.221;0;0;11.522;0;0;0;41526.18
Dinamarca;DNK;1976;6523.318;39014.026;0;0;10.387;0;0;0;45547.731
Dinamarca;DNK;1977;7480.828;38842.559;0;0;14.169;0;0;0;46337.556
Dinamarca;DNK;1978;8221.386;38656.2;0;0;14.678;1.631;0;0;46893.895
Dinamarca;DNK;1979;9787.118;36911.226;0;0;15.737;3.256;0;0;46717.337
Dinamarca;DNK;1980;13953.664;31485.779;0;0;18.486;5.692;0;0;45463.621
Dinamarca;DNK;1981;11149.415;29650.476;0;0;19.24;5.691;0;0;40824.822
Dinamarca;DNK;1982;13454.525;25553.208;0;0;16.428;10.03;0;0;39034.191
Dinamarca;DNK;1983;12858.507;24191.848;28.508;0;18.176;14.704;0;17.905;37129.648
Dinamarca;DNK;1984;13562.364;23931.761;230.261;0;16.397;18.026;0;17.917;37776.726
Dinamarca;DNK;1985;16536.137;24671.753;1312.745;0;16.131;27.918;0;19.553;42584.237
Dinamarca;DNK;1986;16725.637;24344.075;2339.93;0;15.533;68.214;0;27.698;43521.087
Dinamarca;DNK;1987;16409.296;22411.328;2968.224;0;15.959;94.343;0;33.112;41932.262
Dinamarca;DNK;1988;15337.937;22254.729;3616.486;0;17.787;158.182;0;43.382;41428.503
Dinamarca;DNK;1989;12585.82;21394.826;3848.65;0;12.399;231.953;0;68.221;38141.869
Dinamarca;DNK;1990;13777.888;20914.041;4094.07;0;15.129;329.749;0;113.464;39244.341
Dinamarca;DNK;1991;18637.458;21161.766;4713.148;0;13.687;398.811;0;191.296;45116.166
Dinamarca;DNK;1992;15473.76;20905.097;4939.664;0;14.878;491.676;0;279.838;42104.913
Dinamarca;DNK;1993;16171.907;21805.92;5530.486;0;14.716;553.443;0;389.583;44466.055
Dinamarca;DNK;1994;17322.046;23106.979;6155.443;0;17.377;606.051;0;305.637;47513.533
Dinamarca;DNK;1995;14420.858;23960.776;7098.471;0;16.085;624.969;0;343.375;46464.534
Dinamarca;DNK;1996;19738.577;25893.907;8326.578;0;10.202;648.554;0.085;439.902;55057.805
Dinamarca;DNK;1997;14610.14;24874.305;8662.644;0;10.105;1018.013;0.168;513.516;49688.891
Dinamarca;DNK;1998;12363.569;23960.521;9300.847;0;14.307;1477.83;0.21;565.032;47682.316
Dinamarca;DNK;1999;10344.86;23684.341;9713.631;0;15.92;1581.033;0.46;688.425;46028.67
Dinamarca;DNK;2000;8646.528;22941.467;9552.061;0;15.706;2205.71;0.624;675.883;44037.979
Dinamarca;DNK;2001;9110.725;21934.43;9950.415;0;14.216;2217.875;0.617;778.55;44006.828
Dinamarca;DNK;2002;9096.555;21168.411;10016.754;0;16.229;2488.882;0.651;958.985;43746.467
Dinamarca;DNK;2003;12378.574;20417.497;10100.157;0;10.722;2812.265;0.768;1260.967;46980.95
Dinamarca;DNK;2004;9460.71;19997.963;10022.728;0;13.278;3298.417;0.92;1458.411;44252.427
Dinamarca;DNK;2005;7954.413;20117.494;9592.123;0;11.163;3281.412;1.071;1574.844;42532.52
Dinamarca;DNK;2006;12020.255;20409.178;9731.833;0;11.489;2998.795;1.087;1507.238;46679.875
Dinamarca;DNK;2007;9891.983;20435.182;8681.964;0;13.694;3482.412;1.214;1507.852;44014.301
Dinamarca;DNK;2008;8668.135;19932.921;8679.242;0;12.388;3326.406;1.258;1507.956;42128.306
Dinamarca;DNK;2009;8483.548;17834.261;8292.569;0;8.972;3190.321;1.779;1576.176;39387.626
Dinamarca;DNK;2010;8024.287;17915.302;9332.356;0;9.689;3665.627;2.89;2156.323;41106.474
Dinamarca;DNK;2011;6745.596;17252.949;7786.824;0;7.83;4536.907;7.023;2030.766;38367.895
Dinamarca;DNK;2012;5126.301;15928.817;7236.425;0;8.022;4714.547;47.679;2040.996;35102.787
Dinamarca;DNK;2013;6675.031;15789.799;6792.626;0;6.094;5050.997;235.012;1958.73;36508.289
Dinamarca;DNK;2014;5392.475;15791.025;5807.425;0;6.786;5876.143;267.564;1932.813;35074.231
Dinamarca;DNK;2015;3533.459;15897.409;5817.249;0;8.018;6284.989;268.715;1868.02;33677.859
Dinamarca;DNK;2016;4264.24;15555.62;5892.229;0;8.486;5627.996;327.498;2163.611;33839.68
Dinamarca;DNK;2017;3178.437;15363.111;5610.713;0;7.795;6445.96;327.744;2771.492;33705.252
Dinamarca;DNK;2018;3225.922;15535.179;5425.795;0;6.421;6006.76;411.761;2610.015;33221.853
Dinamarca;DNK;2019;1832.468;15251.07;5020.516;0;7.386;6928.511;413.256;2644.286;32097.493
Dinamarca;DNK;2020;1568.715;12576.406;4012.228;0;7.054;6965.521;503.167;2248.013;27881.104
Equador;ECU;1965;0;1510.426;0;0;131.897;0;0;0;1642.323
Equador;ECU;1966;0;1531.6;0;0;146.621;0;0;0;1678.221
Equador;ECU;1967;0;1606.319;0;0;156.874;0;0;0;1763.193
Equador;ECU;1968;0;1863.981;0;0;159.133;0;0;0;2023.114
Equador;ECU;1969;0;1915.582;0;0;171.51;0;0;0;2087.092
Equador;ECU;1970;0;2121.743;114.971;0;185.357;0;0;0;2422.071
Equador;ECU;1971;0;2278.139;111.694;0;195.636;0;0;0;2585.469
Equador;ECU;1972;0;2275.736;157.373;0;192.26;0;0;0;2625.369
Equador;ECU;1973;0;2461.765;87.908;0;182.67;0;0;0;2732.343
Equador;ECU;1974;0;2726.086;170.947;0;204.15;0;0;0;3101.183
Equador;ECU;1975;0;2594.612;207.847;0;249.409;0;0;0;3051.868
Equador;ECU;1976;0;2853.442;184.455;0;233.807;0;0;0;3271.704
Equador;ECU;1977;0;3466.34;114.982;0;209.922;0;0;0;3791.244
Equador;ECU;1978;0;3451.796;115.037;0;289.781;0;0;0;3856.614
Equador;ECU;1979;0;3580.842;80.68;0;253.01;0;0;0;3914.532
Equador;ECU;1980;0;4474.954;61.14;0;303.188;0;0;0;4839.282
Equador;ECU;1981;0;4874.661;96.472;0;263.965;0;0;0;5235.098
Equador;ECU;1982;0;5189.728;121.702;0;295.635;0;0;0;5607.065
Equador;ECU;1983;0;4635.832;146.983;0;554.294;0;0;0;5337.109
Equador;ECU;1984;0;4544.025;206.47;0;1015.503;0;0;0;5765.998
Equador;ECU;1985;0;5450.145;205.248;0;1004.659;0;0;0;6660.052
Equador;ECU;1986;0;5401.492;198.997;0;1199.298;0;0;0;6799.787
Equador;ECU;1987;0;5317.039;180.758;0;1333.12;0;0;0;6830.917
Equador;ECU;1988;0;6128.687;206.24;0;1374.144;0;0;0;7709.071
Equador;ECU;1989;0;6225.597;159.461;0;1377.232;0;0;0;7762.29
Equador;ECU;1990;0;6218.068;255.769;0;1353.926;0;0;0;7827.763
Equador;ECU;1991;0;6800.014;306.507;0;1346.367;0;0;0;8452.888
Equador;ECU;1992;0;6629.862;300.623;0;1289.226;0;0;0;8219.711
Equador;ECU;1993;0;6508.274;338.456;0;1472.366;0;0;0;8319.096
Equador;ECU;1994;0;6919.695;298.844;0;1627.132;0;0;0;8845.671
Equador;ECU;1995;0;6662.602;282.242;0;1251.385;0;0;0;8196.229
Equador;ECU;1996;0;7324.543;293.156;0;1505.627;0;0;0;9123.326
Equador;ECU;1997;0;8180.181;261.765;0;1518.686;0;0;0;9960.632
Equador;ECU;1998;0;8067.405;261.232;0;1481.541;0;0;0;9810.178
Equador;ECU;1999;0;6911.746;241.16;0;1602.25;0;0;0;8755.156
Equador;ECU;2000;0;6177.561;257.708;0;1667.228;0;0;0;8102.497
Equador;ECU;2001;0;6300.122;257.551;0;1510.933;0;0;0;8068.606
Equador;ECU;2002;0;6147.593;100.75;0;1569.681;0;0;0;7818.024
Equador;ECU;2003;0;6177.488;172.843;0;1463.165;0;0;0;7813.496
Equador;ECU;2004;0;6419.928;395.613;0;1475.651;0;0;0.646;8291.838
Equador;ECU;2005;0;6881.423;399.448;0;1339.047;0;0.002;20.011;8639.931
Equador;ECU;2006;0;7172.25;429.21;0;1355.454;0;0.003;27.673;8984.59
Equador;ECU;2007;0;7169.773;382.492;0;1679.166;0.179;0.003;40.644;9272.257
Equador;ECU;2008;0;7264.864;343.149;0;2050.918;0.487;0.005;37.833;9697.256
Equador;ECU;2009;0;7268.868;397.897;0;1638.135;0.57;0.001;38.447;9343.918
Equador;ECU;2010;0;8268.995;412.296;0;1500.105;0.596;0;40.916;10222.908
Equador;ECU;2011;0;8350.601;367.857;0;1892.629;0.569;0.01;47.294;10658.96
Equador;ECU;2012;0;8515.76;484.015;0;2037.045;0.399;0.054;49.33;11086.603
Equador;ECU;2013;0;8889.142;541.896;0;1799.276;9.242;0.598;48.212;11288.366
Equador;ECU;2014;0;9219.535;546.992;0;1827.962;12.722;2.63;63.731;11673.572
Equador;ECU;2015;0;8799.655;506.435;0;2043.574;15.418;5.627;63.626;11434.335
Equador;ECU;2016;0;8128.079;537.447;0;2414.565;12.803;5.91;74.691;11173.495
Equador;ECU;2017;0;7796.899;490.45;0;2991.987;10.932;5.582;64.171;11360.021
Equador;ECU;2018;0;8294.161;413.966;0;3008.174;11.676;5.54;62.259;11795.776
Equador;ECU;2019;0;7905.673;363.799;0;3515.328;12.19;23.724;64.81;11885.524
Equador;ECU;2020;0;6260.875;309.366;0;3463.439;11.96;23.275;67.791;10136.706
Egito;EGY;1965;154.007;2674.524;15.497;0;158.126;0;0;0;3002.154
Egito;EGY;1966;102.012;2795.992;17.255;0;162.306;0;0;0;3077.565
Egito;EGY;1967;153.1;2224.905;16.814;0;170.414;0;0;0;2565.233
Egito;EGY;1968;155.27;2268.723;16.392;0;253.498;0;0;0;2693.883
Egito;EGY;1969;163.564;1643.133;20.276;0;328.911;0;0;0;2155.884
Egito;EGY;1970;147.254;2076.441;23.704;0;377.384;0;0;0;2624.783
Egito;EGY;1971;118.11;2097.815;23.169;0;397.014;0;0;0;2636.108
Egito;EGY;1972;102.228;2344.77;18.929;0;397.159;0;0;0;2863.086
Egito;EGY;1973;87.127;2156.626;14.869;0;387.948;0;0;0;2646.57
Egito;EGY;1974;148.858;2327.361;15.315;0;450.57;0;0;0;2942.104
Egito;EGY;1975;174.024;2516.604;12.484;0;489.464;0;0;0;3192.576
Egito;EGY;1976;166.443;2910.469;92.776;0;563.94;0;0;0;3733.628
Egito;EGY;1977;185.561;3040.848;109.783;0;622.488;0;0;0;3958.68
Egito;EGY;1978;173.691;3069.556;172.559;0;668.297;0;0;0;4084.103
Egito;EGY;1979;188.139;3287.155;255.043;0;631.415;0;0;0;4361.752
Egito;EGY;1980;147.823;3585.685;484.483;0;628.701;0;0;0;4846.692
Egito;EGY;1981;185.84;4035.096;528.941;0;638.965;0;0;0;5388.842
Egito;EGY;1982;187.24;4474.148;564.321;0;639.964;0;0;0;5865.673
Egito;EGY;1983;173.083;4784.559;644.712;0;583.485;0;0;0;6185.839
Egito;EGY;1984;170.976;5039.607;806.621;0;557.649;0;0;0;6574.853
Egito;EGY;1985;175.799;4987.709;963.307;0;515.871;0;0;0;6642.686
Egito;EGY;1986;172.066;4869.53;1080.385;0;492.511;0;0;0;6614.492
Egito;EGY;1987;177.159;5009.491;1162.59;0;479.217;0;0;0;6828.457
Egito;EGY;1988;188.555;4852.055;1247.303;0;459.277;0;0;0;6747.19
Egito;EGY;1989;188.082;4902.705;1359.725;0;480.99;0;0;0;6931.502
Egito;EGY;1990;157.273;4905.909;1383.71;0;492.518;0;0;0;6939.41
Egito;EGY;1991;158.236;4712.788;1521.911;0;479.664;0;0;0;6872.599
Egito;EGY;1992;158.661;4428.775;1611.091;0;464.014;0;0;0;6662.541
Egito;EGY;1993;187.245;4061.262;1814.715;0;468.177;0;0;0;6531.399
Egito;EGY;1994;197.512;4156.39;1890.475;0;487.759;0;0;0;6732.136
Egito;EGY;1995;129.532;4417.764;1945.568;0;498.747;0;0;0;6991.611
Egito;EGY;1996;174.482;4576.874;1967.325;0;501.56;0;0;0;7220.241
Egito;EGY;1997;144.738;4735.95;1987.527;0;503.87;0;0;0;7372.085
Egito;EGY;1998;139.578;4885.359;1991.875;0;507.908;0;0;0;7524.72
Egito;EGY;1999;124.405;4900.511;2337.98;0;552.98;0.494;0;0;7916.37
Egito;EGY;2000;146.898;4703.651;2796.684;0;572.17;3.249;0.008;0;8222.66
Egito;EGY;2001;126.79;4358.132;3361.422;0;567.014;7.042;0.035;0;8420.435
Egito;EGY;2002;133.484;4227.036;3568.057;0;536.784;8.151;0.038;0;8473.55
Egito;EGY;2003;135.859;4291.379;3925.278;0;484.037;10.699;0.037;0;8847.289
Egito;EGY;2004;136.339;4053.519;4113.58;0;468.303;18.396;0.037;0;8790.174
Egito;EGY;2005;131.006;4625.19;4027.222;0;450.333;18.168;0.036;0;9251.955
Egito;EGY;2006;128.777;4325.202;4570.001;0;444.527;21.038;0.035;0;9489.58
Egito;EGY;2007;115.031;4554.466;4719.484;0;482.733;22.492;0.041;0;9894.247
Egito;EGY;2008;101.691;4689.454;4936.02;0;500.398;30.821;0.05;0;10258.434
Egito;EGY;2009;88.714;4951.773;5046.514;0;445.328;33.537;0.071;0;10565.937
Egito;EGY;2010;65.205;5117.074;5246.225;0;408.127;44.395;0.794;0;10881.82
Egito;EGY;2011;60.646;4691.911;5650.031;0;398.242;45.828;7.498;0;10854.156
Egito;EGY;2012;52.554;4798.052;5859.275;0;388.276;39.825;15.027;0;11153.009
Egito;EGY;2013;50.757;4754.872;5599.413;0;383.336;45.659;0.737;0;10834.774
Egito;EGY;2014;50.031;4996.847;5111.303;0;382.393;28.936;3.927;0;10573.437
Egito;EGY;2015;100.811;5062.747;4978.098;0;374.46;51.846;1.149;0;10569.111
Egito;EGY;2016;150.031;5069.251;5225.588;0;351.403;63.816;6.22;0;10866.309
Egito;EGY;2017;144.664;4594.735;5799.739;0;331.493;54.685;15.619;0;10940.935
Egito;EGY;2018;253.674;4154.335;6054.915;0;323.541;75.437;13.965;0;10875.867
Egito;EGY;2019;228.521;4100.728;5871.756;0;325.935;112.278;47.281;0;10686.499
Egito;EGY;2020;85.257;3615.387;5648.555;0;316.762;163.367;70.119;0;9899.447
Estônia;EST;1985;44351.113;26567.246;6887.945;0;0;0;0;0;77806.304
Estônia;EST;1986;44492.225;26048.258;6204.528;0;0;0;0;0;76745.011
Estônia;EST;1987;44437.124;26050.537;6656.326;0;0;0;0;0;77143.987
Estônia;EST;1988;42037.006;26056.985;7109.282;0;0;0;0;0;75203.273
Estônia;EST;1989;43357.977;26773.953;7083.167;0;0;0;0;0;77215.097
Estônia;EST;1990;41398.258;26413.257;9081.807;0;0;0;0;0;76893.322
Estônia;EST;1991;37442.084;23524.266;9219.466;0;0;0;0;0;70185.816
Estônia;EST;1992;33308.51;12870.802;5487.373;0;0;0;0;0;51666.685
Estônia;EST;1993;25010.35;13943.285;2779.796;0;0;0;0;0;41733.431
Estônia;EST;1994;25806.881;12981.335;4077.136;0;0;0;0;0;42865.352
Estônia;EST;1995;25570.842;10372.561;4727.413;0;0;0;0;11.63;40682.446
Estônia;EST;1996;26870.713;11347.158;5269.655;0;0;0;0;9.797;43497.323
Estônia;EST;1997;26768.183;11205.789;5149.762;0;0;0;0;15.764;43139.498
Estônia;EST;1998;24326.844;11277.783;4899.211;0;0;0;0;23.702;40527.54
Estônia;EST;1999;22183.439;10553.481;4771.037;0;7.915;0;0;23.745;37539.617
Estônia;EST;2000;23513.539;9526.814;5502.963;0;9.927;0;0;25.81;38579.053
Estônia;EST;2001;23312.823;11077.475;5936.822;0;13.872;0;0;21.812;40362.804
Estônia;EST;2002;22880.739;12484.524;5010.718;0;11.893;2.772;0;53.54;40444.186
Estônia;EST;2003;26646.452;11802.277;5760.604;0;25.797;12.099;0;51.594;44298.823
Estônia;EST;2004;27512.844;12059.509;6606.193;0;43.675;15.095;0;61.542;46298.858
Estônia;EST;2005;26529.813;12357.43;6860.368;0;43.652;106.948;0;65.478;45963.689
Estônia;EST;2006;25257.802;12972.89;6965.278;0;27.732;151.142;0;75.274;45450.118
Estônia;EST;2007;30560.055;13898.504;6950.117;0;43.471;179.811;0;71.134;51703.092
Estônia;EST;2008;29184.639;13275.446;6686.984;0;55.156;261.992;0;74.855;49539.072
Estônia;EST;2009;26570.725;11962.999;4570.82;0;62.831;382.875;0.196;616.527;44166.973
Estônia;EST;2010;34125.571;12368.279;4911.036;0;52.848;542.18;0.196;1452.338;53452.448
Estônia;EST;2011;36521.635;12097.719;4408.564;0;58.555;718.279;0.391;1528.294;55333.437
Estônia;EST;2012;34288.163;14384.015;4793.82;0;81.76;844.854;0.584;1948.615;56341.811
Estônia;EST;2013;36934.485;14251.323;4892.473;0;50.465;1026.762;2.717;1294.613;58452.838
Estônia;EST;2014;37339.82;13221.994;3848.369;0;51.622;1167.787;5.993;1430.733;57066.318
Estônia;EST;2015;33796.179;13200.807;3452.368;0;51.929;1375.346;11.341;1498.245;53386.215
Estônia;EST;2016;34113.67;12862.024;3783.31;0;66.857;1134.66;18.483;1690.529;53669.533
Estônia;EST;2017;37564.221;13394.89;3705.349;0;49.265;1369.953;27.46;3190.68;59301.818
Estônia;EST;2018;40373.186;13209.331;3782.242;0;28.181;1194.865;57.868;2333.369;60979.042
Estônia;EST;2019;25960.659;11759.335;3515.68;0;35.491;1283.267;217.518;2420.836;45192.786
Estônia;EST;2020;20371.459;10856.467;3231.341;0;71.446;1531.155;233.993;2499.737;38795.598
Europa;;1965;9592.571;7838.927;596.737;86.027;1321.183;0;0;13.155;19448.6
Europa;;1966;9132.112;8537.58;670.356;111.879;1407.961;0;0;17.79;19877.678
Europa;;1967;8773.302;9201.68;797.538;128.669;1397.48;0;0;19.334;20318.003
Europa;;1968;8849.799;10051.733;1026.447;144.666;1438.604;0;0;21.38;21532.629
Europa;;1969;8908.362;11122.253;1315.485;174.741;1407.077;0;0;23.054;22950.972
Europa;;1970;8706.812;12251.793;1650.695;188.258;1462.02;0;0;30.072;24289.65
Europa;;1971;8282.081;12776.174;2019.957;213.544;1467.498;0;0;30.36;24789.614
Europa;;1972;7951.375;13589.244;2443.871;281.674;1517.965;0;0;29.717;25813.846
Europa;;1973;8028.941;14473.54;2760.646;308.439;1531.507;0;0;31.779;27134.852
Europa;;1974;7909.632;13545.209;3108.53;360.239;1646.164;0;0;33.155;26602.929
Europa;;1975;7681.253;13003.413;3318.742;478.271;1670.701;0;0;34.934;26187.314
Europa;;1976;8001.102;13816.142;3589.127;555.018;1536.748;0;0;34.605;27532.742
Europa;;1977;7940.927;13625.864;3739.78;655.031;1851.265;0;0;36.031;27848.898
Europa;;1978;8048.37;14246.096;3871.393;733.026;1839.293;0.012;0;37.842;28776.032
Europa;;1979;8360.337;14503.469;4068.398;813.529;1925.695;0.024;0;39.237;29710.689
Europa;;1980;8478.948;13465.864;4045.847;946.267;1859.578;0.042;0;42.976;28839.522
Europa;;1981;8300.103;12494.308;3989.135;1273.882;1874.299;0.042;0;42.844;27974.613
Europa;;1982;8313.134;11839.142;3897.435;1398.406;1850.379;0.073;0;39.031;27337.6
Europa;;1983;8395.966;11465.643;4036.987;1643.348;1897.768;0.119;0;40.067;27479.898
